utc,timestamp,door_count,battery_life,
1590363391,Mon 25 May 2020 01:36:31 AM CEST,43,46,
1590363481,Mon 25 May 2020 01:38:01 AM CEST,4,24,
1590363546,Mon 25 May 2020 01:39:06 AM CEST,4,4,
1590363630,Mon 25 May 2020 01:40:30 AM CEST,34,68,
1590363695,Mon 25 May 2020 01:41:35 AM CEST,14,28,
1590363744,Mon 25 May 2020 01:42:24 AM CEST,17,4,
1590363836,Mon 25 May 2020 01:43:56 AM CEST,39,77,
1590363932,Mon 25 May 2020 01:45:32 AM CEST,18,14,
1590364012,Mon 25 May 2020 01:46:52 AM CEST,3,40,
1590364091,Mon 25 May 2020 01:48:11 AM CEST,22,64,
1590364135,Mon 25 May 2020 01:48:55 AM CEST,34,46,
1590364224,Mon 25 May 2020 01:50:24 AM CEST,23,42,
1590364237,Mon 25 May 2020 01:50:37 AM CEST,48,49,
1590364273,Mon 25 May 2020 01:51:13 AM CEST,23,2,
1590364343,Mon 25 May 2020 01:52:23 AM CEST,49,36,
1590364386,Mon 25 May 2020 01:53:06 AM CEST,32,30,
1590364451,Mon 25 May 2020 01:54:11 AM CEST,24,3,
1590364483,Mon 25 May 2020 01:54:43 AM CEST,35,6,
1590364530,Mon 25 May 2020 01:55:30 AM CEST,48,38,
1590364603,Mon 25 May 2020 01:56:43 AM CEST,34,15,
1590364668,Mon 25 May 2020 01:57:48 AM CEST,48,25,
1590364709,Mon 25 May 2020 01:58:29 AM CEST,14,63,
1590364790,Mon 25 May 2020 01:59:50 AM CEST,32,85,
1590364863,Mon 25 May 2020 02:01:03 AM CEST,30,11,
1590364955,Mon 25 May 2020 02:02:35 AM CEST,32,32,
1590364988,Mon 25 May 2020 02:03:08 AM CEST,41,57,
1590365071,Mon 25 May 2020 02:04:31 AM CEST,47,77,
1590365133,Mon 25 May 2020 02:05:33 AM CEST,35,26,
1590365183,Mon 25 May 2020 02:06:23 AM CEST,28,61,
1590365285,Mon 25 May 2020 02:08:05 AM CEST,26,76,
1590365378,Mon 25 May 2020 02:09:38 AM CEST,29,11,
1590365424,Mon 25 May 2020 02:10:24 AM CEST,2,12,
1590365466,Mon 25 May 2020 02:11:06 AM CEST,36,17,
1590365508,Mon 25 May 2020 02:11:48 AM CEST,19,51,
1590365583,Mon 25 May 2020 02:13:03 AM CEST,12,8,
1590365627,Mon 25 May 2020 02:13:47 AM CEST,19,30,
1590365655,Mon 25 May 2020 02:14:15 AM CEST,42,39,
1590365663,Mon 25 May 2020 02:14:23 AM CEST,35,1,
1590365675,Mon 25 May 2020 02:14:35 AM CEST,7,56,
1590365717,Mon 25 May 2020 02:15:17 AM CEST,4,77,
1590365792,Mon 25 May 2020 02:16:32 AM CEST,27,63,
1590365832,Mon 25 May 2020 02:17:12 AM CEST,18,18,
1590365905,Mon 25 May 2020 02:18:25 AM CEST,30,13,
1590365982,Mon 25 May 2020 02:19:42 AM CEST,40,0,
1590366091,Mon 25 May 2020 02:21:31 AM CEST,12,87,
1590366173,Mon 25 May 2020 02:22:53 AM CEST,12,71,
1590366180,Mon 25 May 2020 02:23:00 AM CEST,20,15,
1590366237,Mon 25 May 2020 02:23:57 AM CEST,9,44,
1590366322,Mon 25 May 2020 02:25:22 AM CEST,15,41,
1590366402,Mon 25 May 2020 02:26:42 AM CEST,49,54,
1590366414,Mon 25 May 2020 02:26:54 AM CEST,10,43,
1590366451,Mon 25 May 2020 02:27:31 AM CEST,14,12,
1590366508,Mon 25 May 2020 02:28:28 AM CEST,36,83,
1590366563,Mon 25 May 2020 02:29:23 AM CEST,20,64,
1590366628,Mon 25 May 2020 02:30:28 AM CEST,29,15,
1590366705,Mon 25 May 2020 02:31:45 AM CEST,41,0,
1590366753,Mon 25 May 2020 02:32:33 AM CEST,33,41,
1590366825,Mon 25 May 2020 02:33:45 AM CEST,14,81,
1590366890,Mon 25 May 2020 02:34:50 AM CEST,10,39,
1590366949,Mon 25 May 2020 02:35:49 AM CEST,41,26,
1590366975,Mon 25 May 2020 02:36:15 AM CEST,36,36,
1590366979,Mon 25 May 2020 02:36:19 AM CEST,25,81,
1590367003,Mon 25 May 2020 02:36:43 AM CEST,3,71,
1590367101,Mon 25 May 2020 02:38:21 AM CEST,4,17,
1590367150,Mon 25 May 2020 02:39:10 AM CEST,14,65,
1590367186,Mon 25 May 2020 02:39:46 AM CEST,39,49,
1590367232,Mon 25 May 2020 02:40:32 AM CEST,49,7,
1590367331,Mon 25 May 2020 02:42:11 AM CEST,21,84,
1590367356,Mon 25 May 2020 02:42:36 AM CEST,5,73,
1590367427,Mon 25 May 2020 02:43:47 AM CEST,24,14,
1590367462,Mon 25 May 2020 02:44:22 AM CEST,8,24,
1590367528,Mon 25 May 2020 02:45:28 AM CEST,22,48,
1590367575,Mon 25 May 2020 02:46:15 AM CEST,46,51,
1590367596,Mon 25 May 2020 02:46:36 AM CEST,15,87,
1590367682,Mon 25 May 2020 02:48:02 AM CEST,47,70,
1590367751,Mon 25 May 2020 02:49:11 AM CEST,3,23,
1590367804,Mon 25 May 2020 02:50:04 AM CEST,29,80,
1590367885,Mon 25 May 2020 02:51:25 AM CEST,37,59,
1590367951,Mon 25 May 2020 02:52:31 AM CEST,47,63,
1590367998,Mon 25 May 2020 02:53:18 AM CEST,33,88,
1590368055,Mon 25 May 2020 02:54:15 AM CEST,21,13,
1590368115,Mon 25 May 2020 02:55:15 AM CEST,9,59,
1590368141,Mon 25 May 2020 02:55:41 AM CEST,13,82,
1590368172,Mon 25 May 2020 02:56:12 AM CEST,13,33,
1590368261,Mon 25 May 2020 02:57:41 AM CEST,2,38,
1590368327,Mon 25 May 2020 02:58:47 AM CEST,14,79,
1590368378,Mon 25 May 2020 02:59:38 AM CEST,15,78,
1590368458,Mon 25 May 2020 03:00:58 AM CEST,33,7,
1590368546,Mon 25 May 2020 03:02:26 AM CEST,25,85,
1590368558,Mon 25 May 2020 03:02:38 AM CEST,46,21,
1590368614,Mon 25 May 2020 03:03:34 AM CEST,26,25,
1590368652,Mon 25 May 2020 03:04:12 AM CEST,30,23,
1590368723,Mon 25 May 2020 03:05:23 AM CEST,34,65,
1590368739,Mon 25 May 2020 03:05:39 AM CEST,4,40,
1590368798,Mon 25 May 2020 03:06:39 AM CEST,40,72,
1590368892,Mon 25 May 2020 03:08:12 AM CEST,23,40,
1590368967,Mon 25 May 2020 03:09:27 AM CEST,40,81,
1590369040,Mon 25 May 2020 03:10:40 AM CEST,12,47,
1590369099,Mon 25 May 2020 03:11:39 AM CEST,7,24,
1590369201,Mon 25 May 2020 03:13:21 AM CEST,3,24,
1590369292,Mon 25 May 2020 03:14:52 AM CEST,44,22,
1590369327,Mon 25 May 2020 03:15:27 AM CEST,25,82,
1590369369,Mon 25 May 2020 03:16:09 AM CEST,22,3,
1590369460,Mon 25 May 2020 03:17:40 AM CEST,2,10,
1590369508,Mon 25 May 2020 03:18:28 AM CEST,8,76,
1590369565,Mon 25 May 2020 03:19:25 AM CEST,20,11,
1590369595,Mon 25 May 2020 03:19:55 AM CEST,10,84,
1590369656,Mon 25 May 2020 03:20:56 AM CEST,32,32,
1590369697,Mon 25 May 2020 03:21:37 AM CEST,37,81,
1590369771,Mon 25 May 2020 03:22:51 AM CEST,44,3,
1590369862,Mon 25 May 2020 03:24:22 AM CEST,27,60,
1590369900,Mon 25 May 2020 03:25:00 AM CEST,16,26,
1590369959,Mon 25 May 2020 03:25:59 AM CEST,9,0,
1590370030,Mon 25 May 2020 03:27:10 AM CEST,8,50,
1590370075,Mon 25 May 2020 03:27:55 AM CEST,14,47,
1590370152,Mon 25 May 2020 03:29:12 AM CEST,29,3,
1590370214,Mon 25 May 2020 03:30:14 AM CEST,24,83,
1590370266,Mon 25 May 2020 03:31:06 AM CEST,26,56,
1590370338,Mon 25 May 2020 03:32:18 AM CEST,11,18,
1590370397,Mon 25 May 2020 03:33:17 AM CEST,12,17,
1590370437,Mon 25 May 2020 03:33:57 AM CEST,29,48,
1590370490,Mon 25 May 2020 03:34:50 AM CEST,9,64,
1590370520,Mon 25 May 2020 03:35:20 AM CEST,32,34,
1590370585,Mon 25 May 2020 03:36:25 AM CEST,19,65,
1590370646,Mon 25 May 2020 03:37:26 AM CEST,0,41,
1590370698,Mon 25 May 2020 03:38:18 AM CEST,41,51,
1590370784,Mon 25 May 2020 03:39:44 AM CEST,18,75,
1590370837,Mon 25 May 2020 03:40:37 AM CEST,26,2,
1590370861,Mon 25 May 2020 03:41:01 AM CEST,14,82,
1590370925,Mon 25 May 2020 03:42:05 AM CEST,43,47,
1590370990,Mon 25 May 2020 03:43:10 AM CEST,9,46,
1590371061,Mon 25 May 2020 03:44:21 AM CEST,47,12,
1590371152,Mon 25 May 2020 03:45:52 AM CEST,43,57,
1590371196,Mon 25 May 2020 03:46:36 AM CEST,46,14,
1590371206,Mon 25 May 2020 03:46:46 AM CEST,30,35,
1590371301,Mon 25 May 2020 03:48:21 AM CEST,39,85,
1590371374,Mon 25 May 2020 03:49:34 AM CEST,33,71,
1590371438,Mon 25 May 2020 03:50:38 AM CEST,36,91,
1590371503,Mon 25 May 2020 03:51:43 AM CEST,39,82,
1590371581,Mon 25 May 2020 03:53:01 AM CEST,44,9,
1590371597,Mon 25 May 2020 03:53:17 AM CEST,26,20,
1590371675,Mon 25 May 2020 03:54:35 AM CEST,6,45,
1590371691,Mon 25 May 2020 03:54:51 AM CEST,7,40,
1590371700,Mon 25 May 2020 03:55:00 AM CEST,2,10,
1590371750,Mon 25 May 2020 03:55:50 AM CEST,22,6,
1590371804,Mon 25 May 2020 03:56:44 AM CEST,8,6,
1590371833,Mon 25 May 2020 03:57:13 AM CEST,4,44,
1590371904,Mon 25 May 2020 03:58:24 AM CEST,33,21,
1590371944,Mon 25 May 2020 03:59:04 AM CEST,13,98,
1590371979,Mon 25 May 2020 03:59:39 AM CEST,47,48,
1590372013,Mon 25 May 2020 04:00:13 AM CEST,48,1,
1590372102,Mon 25 May 2020 04:01:42 AM CEST,29,82,
1590372121,Mon 25 May 2020 04:02:01 AM CEST,11,88,
1590372191,Mon 25 May 2020 04:03:11 AM CEST,48,77,
1590372270,Mon 25 May 2020 04:04:30 AM CEST,14,7,
1590372321,Mon 25 May 2020 04:05:21 AM CEST,11,92,
1590372348,Mon 25 May 2020 04:05:48 AM CEST,7,42,
1590372414,Mon 25 May 2020 04:06:54 AM CEST,27,98,
1590372473,Mon 25 May 2020 04:07:53 AM CEST,8,79,
1590372549,Mon 25 May 2020 04:09:09 AM CEST,3,66,
1590372558,Mon 25 May 2020 04:09:18 AM CEST,24,94,
1590372599,Mon 25 May 2020 04:09:59 AM CEST,1,26,
1590372645,Mon 25 May 2020 04:10:45 AM CEST,38,32,
1590372714,Mon 25 May 2020 04:11:54 AM CEST,38,80,
1590372819,Mon 25 May 2020 04:13:39 AM CEST,24,32,
1590372871,Mon 25 May 2020 04:14:31 AM CEST,23,96,
1590372901,Mon 25 May 2020 04:15:01 AM CEST,25,43,
1590372956,Mon 25 May 2020 04:15:56 AM CEST,40,61,
1590372969,Mon 25 May 2020 04:16:09 AM CEST,3,86,
1590373062,Mon 25 May 2020 04:17:42 AM CEST,34,62,
1590373100,Mon 25 May 2020 04:18:20 AM CEST,8,36,
1590373108,Mon 25 May 2020 04:18:28 AM CEST,2,81,
1590373171,Mon 25 May 2020 04:19:31 AM CEST,44,17,
1590373208,Mon 25 May 2020 04:20:08 AM CEST,34,63,
1590373269,Mon 25 May 2020 04:21:09 AM CEST,35,75,
1590373314,Mon 25 May 2020 04:21:54 AM CEST,45,28,
1590373399,Mon 25 May 2020 04:23:19 AM CEST,16,93,
1590373413,Mon 25 May 2020 04:23:33 AM CEST,18,64,
1590373463,Mon 25 May 2020 04:24:23 AM CEST,8,21,
1590373546,Mon 25 May 2020 04:25:46 AM CEST,16,42,
1590373596,Mon 25 May 2020 04:26:36 AM CEST,26,71,
1590373629,Mon 25 May 2020 04:27:09 AM CEST,15,30,
1590373656,Mon 25 May 2020 04:27:36 AM CEST,38,79,
1590373666,Mon 25 May 2020 04:27:46 AM CEST,2,16,
1590373695,Mon 25 May 2020 04:28:15 AM CEST,25,74,
1590373725,Mon 25 May 2020 04:28:45 AM CEST,44,50,
1590373774,Mon 25 May 2020 04:29:34 AM CEST,7,77,
1590373815,Mon 25 May 2020 04:30:15 AM CEST,1,23,
1590373874,Mon 25 May 2020 04:31:14 AM CEST,5,67,
1590373964,Mon 25 May 2020 04:32:44 AM CEST,25,33,
1590374020,Mon 25 May 2020 04:33:40 AM CEST,32,13,
1590374115,Mon 25 May 2020 04:35:15 AM CEST,10,94,
1590374215,Mon 25 May 2020 04:36:55 AM CEST,30,32,
1590374269,Mon 25 May 2020 04:37:49 AM CEST,21,77,
1590374299,Mon 25 May 2020 04:38:19 AM CEST,6,29,
1590374349,Mon 25 May 2020 04:39:09 AM CEST,44,64,
1590374422,Mon 25 May 2020 04:40:22 AM CEST,48,43,
1590374478,Mon 25 May 2020 04:41:18 AM CEST,44,62,
1590374517,Mon 25 May 2020 04:41:57 AM CEST,41,17,
1590374536,Mon 25 May 2020 04:42:16 AM CEST,24,76,
1590374568,Mon 25 May 2020 04:42:48 AM CEST,46,57,
1590374636,Mon 25 May 2020 04:43:56 AM CEST,20,65,
1590374648,Mon 25 May 2020 04:44:08 AM CEST,18,38,
1590374714,Mon 25 May 2020 04:45:14 AM CEST,24,2,
1590374789,Mon 25 May 2020 04:46:29 AM CEST,9,9,
1590374828,Mon 25 May 2020 04:47:08 AM CEST,49,62,
1590374882,Mon 25 May 2020 04:48:02 AM CEST,31,89,
1590374913,Mon 25 May 2020 04:48:33 AM CEST,1,69,
1590374956,Mon 25 May 2020 04:49:16 AM CEST,17,94,
1590375056,Mon 25 May 2020 04:50:56 AM CEST,27,80,
1590375131,Mon 25 May 2020 04:52:11 AM CEST,44,69,
1590375189,Mon 25 May 2020 04:53:09 AM CEST,2,99,
1590375270,Mon 25 May 2020 04:54:30 AM CEST,21,82,
1590375351,Mon 25 May 2020 04:55:51 AM CEST,15,15,
1590375397,Mon 25 May 2020 04:56:37 AM CEST,46,64,
1590375427,Mon 25 May 2020 04:57:07 AM CEST,20,0,
1590375489,Mon 25 May 2020 04:58:09 AM CEST,34,4,
1590375544,Mon 25 May 2020 04:59:04 AM CEST,42,53,
1590375585,Mon 25 May 2020 04:59:45 AM CEST,45,50,
1590375677,Mon 25 May 2020 05:01:17 AM CEST,32,22,
1590375760,Mon 25 May 2020 05:02:40 AM CEST,13,15,
1590375784,Mon 25 May 2020 05:03:04 AM CEST,11,54,
1590375847,Mon 25 May 2020 05:04:07 AM CEST,20,62,
1590375945,Mon 25 May 2020 05:05:45 AM CEST,6,4,
1590376021,Mon 25 May 2020 05:07:01 AM CEST,16,48,
1590376119,Mon 25 May 2020 05:08:39 AM CEST,11,17,
1590376165,Mon 25 May 2020 05:09:25 AM CEST,47,18,
1590376214,Mon 25 May 2020 05:10:14 AM CEST,27,81,
1590376313,Mon 25 May 2020 05:11:53 AM CEST,14,7,
1590376386,Mon 25 May 2020 05:13:06 AM CEST,47,51,
1590376476,Mon 25 May 2020 05:14:36 AM CEST,7,3,
1590376514,Mon 25 May 2020 05:15:14 AM CEST,33,53,
1590376550,Mon 25 May 2020 05:15:50 AM CEST,33,43,
1590376607,Mon 25 May 2020 05:16:47 AM CEST,19,87,
1590376692,Mon 25 May 2020 05:18:12 AM CEST,29,73,
1590376759,Mon 25 May 2020 05:19:19 AM CEST,7,77,
1590376852,Mon 25 May 2020 05:20:52 AM CEST,35,27,
1590376959,Mon 25 May 2020 05:22:39 AM CEST,11,99,
1590377000,Mon 25 May 2020 05:23:20 AM CEST,44,64,
1590377075,Mon 25 May 2020 05:24:35 AM CEST,2,18,
1590377149,Mon 25 May 2020 05:25:49 AM CEST,33,1,
1590377226,Mon 25 May 2020 05:27:06 AM CEST,47,6,
1590377267,Mon 25 May 2020 05:27:47 AM CEST,3,37,
1590377345,Mon 25 May 2020 05:29:05 AM CEST,32,99,
1590377438,Mon 25 May 2020 05:30:38 AM CEST,12,64,
1590377510,Mon 25 May 2020 05:31:50 AM CEST,34,54,
1590377617,Mon 25 May 2020 05:33:37 AM CEST,40,13,
1590377703,Mon 25 May 2020 05:35:03 AM CEST,38,22,
1590377792,Mon 25 May 2020 05:36:32 AM CEST,26,87,
1590377857,Mon 25 May 2020 05:37:37 AM CEST,49,91,
1590377910,Mon 25 May 2020 05:38:30 AM CEST,48,54,
1590377984,Mon 25 May 2020 05:39:44 AM CEST,34,1,
1590378065,Mon 25 May 2020 05:41:05 AM CEST,40,87,
1590378100,Mon 25 May 2020 05:41:40 AM CEST,1,68,
1590378133,Mon 25 May 2020 05:42:13 AM CEST,0,7,
1590378219,Mon 25 May 2020 05:43:39 AM CEST,41,21,
1590378269,Mon 25 May 2020 05:44:29 AM CEST,39,84,
1590378361,Mon 25 May 2020 05:46:01 AM CEST,46,97,
1590378404,Mon 25 May 2020 05:46:44 AM CEST,36,31,
1590378463,Mon 25 May 2020 05:47:43 AM CEST,0,72,
1590378517,Mon 25 May 2020 05:48:37 AM CEST,15,99,
1590378577,Mon 25 May 2020 05:49:37 AM CEST,38,85,
1590378616,Mon 25 May 2020 05:50:16 AM CEST,33,70,
1590378685,Mon 25 May 2020 05:51:25 AM CEST,20,29,
1590378800,Mon 25 May 2020 05:53:20 AM CEST,46,37,
1590378817,Mon 25 May 2020 05:53:37 AM CEST,35,22,
1590378863,Mon 25 May 2020 05:54:23 AM CEST,28,84,
1590378904,Mon 25 May 2020 05:55:04 AM CEST,42,40,
1590378943,Mon 25 May 2020 05:55:43 AM CEST,40,58,
1590379042,Mon 25 May 2020 05:57:22 AM CEST,37,96,
1590379094,Mon 25 May 2020 05:58:14 AM CEST,42,40,
1590379165,Mon 25 May 2020 05:59:25 AM CEST,20,49,
1590379273,Mon 25 May 2020 06:01:13 AM CEST,34,82,
1590379295,Mon 25 May 2020 06:01:35 AM CEST,1,10,
1590379362,Mon 25 May 2020 06:02:42 AM CEST,40,19,
1590379410,Mon 25 May 2020 06:03:30 AM CEST,41,93,
1590379485,Mon 25 May 2020 06:04:45 AM CEST,38,33,
1590379539,Mon 25 May 2020 06:05:39 AM CEST,20,14,
1590379610,Mon 25 May 2020 06:06:50 AM CEST,0,67,
1590379641,Mon 25 May 2020 06:07:21 AM CEST,32,6,
1590379690,Mon 25 May 2020 06:08:10 AM CEST,4,9,
1590379705,Mon 25 May 2020 06:08:25 AM CEST,5,20,
1590379741,Mon 25 May 2020 06:09:01 AM CEST,49,95,
1590379755,Mon 25 May 2020 06:09:15 AM CEST,29,71,
1590379812,Mon 25 May 2020 06:10:12 AM CEST,41,61,
1590379913,Mon 25 May 2020 06:11:53 AM CEST,15,17,
1590379947,Mon 25 May 2020 06:12:27 AM CEST,27,76,
1590380044,Mon 25 May 2020 06:14:04 AM CEST,4,22,
1590380080,Mon 25 May 2020 06:14:40 AM CEST,25,63,
1590380176,Mon 25 May 2020 06:16:16 AM CEST,3,2,
1590380239,Mon 25 May 2020 06:17:19 AM CEST,3,35,
1590380336,Mon 25 May 2020 06:18:56 AM CEST,49,53,
1590380420,Mon 25 May 2020 06:20:20 AM CEST,30,3,
1590380486,Mon 25 May 2020 06:21:26 AM CEST,18,42,
1590380590,Mon 25 May 2020 06:23:10 AM CEST,17,92,
1590380671,Mon 25 May 2020 06:24:31 AM CEST,38,43,
1590380750,Mon 25 May 2020 06:25:50 AM CEST,33,89,
1590380773,Mon 25 May 2020 06:26:13 AM CEST,26,44,
1590380836,Mon 25 May 2020 06:27:16 AM CEST,17,42,
1590380903,Mon 25 May 2020 06:28:23 AM CEST,45,56,
1590380998,Mon 25 May 2020 06:29:58 AM CEST,35,65,
1590381039,Mon 25 May 2020 06:30:39 AM CEST,31,19,
1590381121,Mon 25 May 2020 06:32:01 AM CEST,5,38,
1590381227,Mon 25 May 2020 06:33:48 AM CEST,47,24,
1590381285,Mon 25 May 2020 06:34:45 AM CEST,9,16,
1590381377,Mon 25 May 2020 06:36:17 AM CEST,22,70,
1590381461,Mon 25 May 2020 06:37:41 AM CEST,43,63,
1590381513,Mon 25 May 2020 06:38:33 AM CEST,15,54,
1590381579,Mon 25 May 2020 06:39:39 AM CEST,6,89,
1590381601,Mon 25 May 2020 06:40:01 AM CEST,16,18,
1590381695,Mon 25 May 2020 06:41:35 AM CEST,1,96,
1590381801,Mon 25 May 2020 06:43:21 AM CEST,33,14,
1590381877,Mon 25 May 2020 06:44:37 AM CEST,27,64,
1590381974,Mon 25 May 2020 06:46:14 AM CEST,26,63,
1590382047,Mon 25 May 2020 06:47:27 AM CEST,40,27,
1590382131,Mon 25 May 2020 06:48:51 AM CEST,36,5,
1590382168,Mon 25 May 2020 06:49:28 AM CEST,45,87,
1590382220,Mon 25 May 2020 06:50:20 AM CEST,17,14,
1590382293,Mon 25 May 2020 06:51:33 AM CEST,27,58,
1590382362,Mon 25 May 2020 06:52:42 AM CEST,31,63,
1590382439,Mon 25 May 2020 06:53:59 AM CEST,39,54,
1590382492,Mon 25 May 2020 06:54:52 AM CEST,40,64,
1590382552,Mon 25 May 2020 06:55:52 AM CEST,26,12,
1590382589,Mon 25 May 2020 06:56:29 AM CEST,13,88,
1590382647,Mon 25 May 2020 06:57:27 AM CEST,34,48,
1590382708,Mon 25 May 2020 06:58:28 AM CEST,13,88,
1590382729,Mon 25 May 2020 06:58:49 AM CEST,48,68,
1590382767,Mon 25 May 2020 06:59:27 AM CEST,12,84,
1590382789,Mon 25 May 2020 06:59:49 AM CEST,33,32,
1590382869,Mon 25 May 2020 07:01:09 AM CEST,4,19,
1590382941,Mon 25 May 2020 07:02:21 AM CEST,23,92,
1590383017,Mon 25 May 2020 07:03:37 AM CEST,40,92,
1590383089,Mon 25 May 2020 07:04:49 AM CEST,36,83,
1590383175,Mon 25 May 2020 07:06:15 AM CEST,24,39,
1590383234,Mon 25 May 2020 07:07:14 AM CEST,31,84,
1590383294,Mon 25 May 2020 07:08:14 AM CEST,2,74,
1590383310,Mon 25 May 2020 07:08:30 AM CEST,49,55,
1590383392,Mon 25 May 2020 07:09:52 AM CEST,45,84,
1590383500,Mon 25 May 2020 07:11:40 AM CEST,48,61,
1590383563,Mon 25 May 2020 07:12:43 AM CEST,32,20,
1590383621,Mon 25 May 2020 07:13:41 AM CEST,42,31,
1590383687,Mon 25 May 2020 07:14:47 AM CEST,12,77,
1590383753,Mon 25 May 2020 07:15:53 AM CEST,35,83,
1590383820,Mon 25 May 2020 07:17:00 AM CEST,24,48,
1590383844,Mon 25 May 2020 07:17:24 AM CEST,29,63,
1590383945,Mon 25 May 2020 07:19:05 AM CEST,22,2,
1590383977,Mon 25 May 2020 07:19:37 AM CEST,47,4,
1590384023,Mon 25 May 2020 07:20:23 AM CEST,17,98,
1590384069,Mon 25 May 2020 07:21:09 AM CEST,49,53,
1590384166,Mon 25 May 2020 07:22:46 AM CEST,45,84,
1590384221,Mon 25 May 2020 07:23:41 AM CEST,7,9,
1590384279,Mon 25 May 2020 07:24:39 AM CEST,18,90,
1590384337,Mon 25 May 2020 07:25:37 AM CEST,26,80,
1590384385,Mon 25 May 2020 07:26:25 AM CEST,43,46,
1590384466,Mon 25 May 2020 07:27:46 AM CEST,22,40,
1590384539,Mon 25 May 2020 07:28:59 AM CEST,27,9,
1590384642,Mon 25 May 2020 07:30:42 AM CEST,31,63,
1590384732,Mon 25 May 2020 07:32:12 AM CEST,15,23,
1590384811,Mon 25 May 2020 07:33:31 AM CEST,38,55,
1590384856,Mon 25 May 2020 07:34:16 AM CEST,20,64,
1590384924,Mon 25 May 2020 07:35:24 AM CEST,10,52,
1590384950,Mon 25 May 2020 07:35:50 AM CEST,10,30,
1590384991,Mon 25 May 2020 07:36:31 AM CEST,1,86,
1590385055,Mon 25 May 2020 07:37:35 AM CEST,40,83,
1590385115,Mon 25 May 2020 07:38:35 AM CEST,28,65,
1590385175,Mon 25 May 2020 07:39:35 AM CEST,22,42,
1590385215,Mon 25 May 2020 07:40:15 AM CEST,15,76,
1590385286,Mon 25 May 2020 07:41:26 AM CEST,48,68,
1590385320,Mon 25 May 2020 07:42:00 AM CEST,4,72,
1590385388,Mon 25 May 2020 07:43:08 AM CEST,13,81,
1590385397,Mon 25 May 2020 07:43:17 AM CEST,5,24,
1590385461,Mon 25 May 2020 07:44:21 AM CEST,5,63,
1590385541,Mon 25 May 2020 07:45:41 AM CEST,25,33,
1590385648,Mon 25 May 2020 07:47:28 AM CEST,29,56,
1590385732,Mon 25 May 2020 07:48:52 AM CEST,19,81,
1590385835,Mon 25 May 2020 07:50:35 AM CEST,7,52,
1590385869,Mon 25 May 2020 07:51:09 AM CEST,18,87,
1590385944,Mon 25 May 2020 07:52:24 AM CEST,5,40,
1590386009,Mon 25 May 2020 07:53:29 AM CEST,7,34,
1590386080,Mon 25 May 2020 07:54:40 AM CEST,3,15,
1590386133,Mon 25 May 2020 07:55:33 AM CEST,0,1,
1590386225,Mon 25 May 2020 07:57:05 AM CEST,49,77,
1590386258,Mon 25 May 2020 07:57:38 AM CEST,20,7,
1590386356,Mon 25 May 2020 07:59:16 AM CEST,23,69,
1590386379,Mon 25 May 2020 07:59:39 AM CEST,44,29,
1590386457,Mon 25 May 2020 08:00:57 AM CEST,45,80,
1590386481,Mon 25 May 2020 08:01:21 AM CEST,7,15,
1590386571,Mon 25 May 2020 08:02:51 AM CEST,35,3,
1590386616,Mon 25 May 2020 08:03:36 AM CEST,31,1,
1590386669,Mon 25 May 2020 08:04:29 AM CEST,5,35,
1590386761,Mon 25 May 2020 08:06:01 AM CEST,15,78,
1590386810,Mon 25 May 2020 08:06:50 AM CEST,9,82,
1590386896,Mon 25 May 2020 08:08:16 AM CEST,45,49,
1590386996,Mon 25 May 2020 08:09:56 AM CEST,13,70,
1590387025,Mon 25 May 2020 08:10:25 AM CEST,13,44,
1590387112,Mon 25 May 2020 08:11:52 AM CEST,5,35,
1590387169,Mon 25 May 2020 08:12:49 AM CEST,18,28,
1590387192,Mon 25 May 2020 08:13:12 AM CEST,6,79,
1590387279,Mon 25 May 2020 08:14:39 AM CEST,0,83,
1590387381,Mon 25 May 2020 08:16:21 AM CEST,31,16,
1590387447,Mon 25 May 2020 08:17:27 AM CEST,11,38,
1590387526,Mon 25 May 2020 08:18:46 AM CEST,43,91,
1590387574,Mon 25 May 2020 08:19:34 AM CEST,24,32,
1590387638,Mon 25 May 2020 08:20:38 AM CEST,46,91,
1590387674,Mon 25 May 2020 08:21:14 AM CEST,2,44,
1590387708,Mon 25 May 2020 08:21:48 AM CEST,6,36,
1590387770,Mon 25 May 2020 08:22:50 AM CEST,44,2,
1590387809,Mon 25 May 2020 08:23:29 AM CEST,43,59,
1590387884,Mon 25 May 2020 08:24:44 AM CEST,1,80,
1590387962,Mon 25 May 2020 08:26:02 AM CEST,25,69,
1590388013,Mon 25 May 2020 08:26:53 AM CEST,29,9,
1590388113,Mon 25 May 2020 08:28:33 AM CEST,35,76,
1590388183,Mon 25 May 2020 08:29:43 AM CEST,5,36,
1590388251,Mon 25 May 2020 08:30:51 AM CEST,9,9,
1590388275,Mon 25 May 2020 08:31:15 AM CEST,8,15,
1590388321,Mon 25 May 2020 08:32:01 AM CEST,45,4,
1590388357,Mon 25 May 2020 08:32:37 AM CEST,32,46,
1590388427,Mon 25 May 2020 08:33:47 AM CEST,34,19,
1590388485,Mon 25 May 2020 08:34:45 AM CEST,14,76,
1590388507,Mon 25 May 2020 08:35:07 AM CEST,26,76,
1590388592,Mon 25 May 2020 08:36:32 AM CEST,38,88,
1590388606,Mon 25 May 2020 08:36:46 AM CEST,4,41,
1590388675,Mon 25 May 2020 08:37:55 AM CEST,42,79,
